8.105273780810125	9.691742025477042	O1	等下仔来讲。
10.909788734652594	13.060167492826707	O1	食的，别位仔的食的啦。
14.270695395155489	15.052651307218804	O2	倒位的。
15.436110456403698	19.38348405095408	O1	嗯，我是，来，漳州的啦，咱来讲。
23.57145946460088	24.32334014927714	O1	食的啊。
24.586498388913828	26.473718907451254	O1	不然汝要讲倒位的，别位仔食的汝。
29.902294829575016	32.834629499812436	O1	汝，咱遐毋是四果汤讲诚出名。
33.05267489836856	39.804563446761414	O2	四果汤确实，四果汤是真的比咱迄位仔，是热天的时阵，妖受啊是卖得。
39.985014811083715	41.08276061071107	O1	共共叫。
41.947423398088766	46.240662107590225	O1	对啊，啊汝讲四果汤，听四果汤迄三个字。
46.48126392668663	48.488785354772254	O1	四果汤。
48.518860582159306	51.11284894429242	O1	四，四着是。
52.91736258751545	58.368497551418365	O1	四样料嘿，啊，果，就是水果，啊，汤着是肯定有蜜水啊，糖水啊。
58.391053971958655	61.616622109219826	O1	听起就真袂否吼，料佫多，佫便宜。
61.68429137084069	64.59406962053784	O1	一碗，讲，噶五六箍尔，毋是。
66.26324474051913	67.64670520032345	O1	佫实惠吼。
68.36851065761267	70.35347566515802	O2	汝想看觅啊，有啥物迄咯。
70.38801628549805	71.72383635707398	O1	有啥物料，噶是。
72.34595947955012	75.2707753429408	O1	我，我较爱食遮个，阿答子。
75.33092579771487	76.48882205211632	O2	阿答子。
77.61664307913072	81.18807633134298	O1	莲子，嗯，我袂爱食，我感觉伊个苦苦的，真否食。
81.21063275188327	84.66176509454732	O2	安怎我是较慭食莲子，啊佫迄个红豆，绿豆。
85.04522424373219	86.19560169128691	O1	犹迄个银耳。
87.22293944515876	88.34324166532639	O1	犹迄个银耳。
89.10264115684942	90.36580070710554	O1	
90.46628398024806	91.8647820537459	O2	然后犹佫内面佫有一点。
93.56403240111428	95.63922309082076	O1	是啊，安尼珍珠真好料。
95.78208042090925	97.65426332575316	O1	啊犹有啥物会啊。
97.77456423530136	99.40614532104885	O1	犹有水果，菠萝。
99.4362205484359	101.50389243129563	O2	菠萝，啊，西瓜。
101.79712589831936	107.85728421681006	O2	主要伫迄个西瓜，西瓜嘛好货，啊佫有一点儿花生嘛，有的迄咯啊会下花生。
111.44375508271587	113.78962281890577	O1	规粒花生拢共汝下去，无啦。
113.81217923944605	115.12797043762953	O2	啊一定要有冰。
115.56406123474177	120.63925585630656	O2	重点是伫伊迄个讲，迄个迄个水，伊的讲迄咯，上面掺的迄个蜜水。
121.21820398350727	122.97760478564973	O1	冰先给伊弄下去。
123.12803785112654	128.9175191231338	O1	弄到一个好像咱三角型的吼，啊迄个糖水安尼共伊浇下去，哇，太好料。
128.94753742197926	135.6016814813642	O2	嗯，嗯，我想看觅，我刚想到咱学校里的，真正是，迄个，迄下面，迄个一楼啊。
135.69942597037212	139.61672433753543	O2	迄个四果汤是真正否货，又佫贵。
139.7295064402369	140.8046958193239	O2	吼，安尼啊。
140.8723650809448	143.37612776091677	O2	嗯，啊要真正要好货的话。
143.5953117303043	146.06034180521104	O1	咱楼下毋是叫做漳州四果汤。
146.11297345313835	146.78238769474495	O2	迄假的。
147.43758606642552	149.72545815370208	O2	
150.38057736149526	150.98939419871414	O1	骗子。
152.66690017816236	154.53810681908058	O1	咱漳州的招牌拢与伊。
155.67689576222043	163.76713192933698	O1	因为伊四果汤，伊佫贵，一碗十箍，咱漳州一碗五箍呢，食甲共共叫，佫多。
163.84983880465143	168.61676234549893	O2	内面的物件佫侪，随在汝下，看汝毋下尔，毋是看汝咯。
168.63179995919248	174.1355665710227	O2	我想到，我迄日，去超市嘛，吼，超市出来外口毋是有伫卖讲迄个四果汤。
174.21075463949035	179.9776794909573	O2	结果，我遐迄物件拢当下，伊，内面物件，其实无拢当下。
180.06038636627164	185.16072108040714	O1	是啊，咱漳州迄个阿姨，会使问汝讲，噶有够，毋够，会使叫汝佫下。
186.57167309556812	189.88746691499045	O2	就是，只会使选四项甲五项尔。
190.060399472466	192.72957590306675	O1	安尼，根本就毋叫四果汤啊。
192.88747084684874	196.88747608932647	O1	人迄四果汤的意思毋是安尼，人迄四果汤的就拢下啊。
197.5523223048052	199.594246554161	O2	对，迄个真正是伫气死人啊。
199.64687820208835	205.36869021247472	O1	食四果汤，冰冰，啊无啥物当配，安尼毋诚无啥当食。
205.50402873571642	209.69952295621002	O2	配烧烤呗，汝路边摊的迄咯烧烤啊，夜市的烧烤啊。
209.76719221783085	215.2559212159676	O2	刚才讲吼，夜市，着是伫公园的嘛，找一个位，将汝的物件，买买下。
215.45892900083015	219.03036225304245	O2	四果汤，也有烧烤，买买的，啊然后下伫遐食。
219.20329481051797	221.3536735686921	O2	迄个氛围啊，是真正好。
221.8799900479655	222.96789144926063	O1	遮尼啊好啊。
222.9862521139798	224.14533962839477	O2	对，啊汝看觅啊。
226.67983100391902	230.13775056110842	O1	哦，学校啊门口有一间，叫作，老王。
230.14256993333288	230.86984053061286	O1	
230.9702275257015	232.0604545184821	O2	哦，对。
232.08301093902236	232.71607509559075	O1	听过无。
233.57173469468137	236.83126615759429	O2	我去食过，迄个真正好食，我较憖食，伊的。
236.83952001661925	237.8470928232675	O2	
240.41430435356793	242.9448263910077	O1	上次有一个迄韭菜，我，迄个韭菜。
243.57926660772245	245.4439307057196	O2	好货，啊佫有迄咯。
245.4589113908715	251.17840204913193	O1	讲伊有时阵有几次讲买着迄个韭菜是较老，我安尼硬揪，揪袂断，安尼。
252.6797020811472	254.39939401429876	O1	毋其它拢诚好料。
254.5567246039959	257.8198867754909	O1	伊迄个料啊，揾起是，诚芳。
257.8424431960311	262.9412274306035	O2	啊佫有讲迄个，伊芳，伊的迄咯迄个土豆片啊，犹佫有。
264.84997117721394	266.1131307274701	O2	迄嘛拢好货。
267.53418522150815	270.7909713963473	O2	我食烧烤吼，我，我，我拢袂去放弃，迄个。
273.13142244236917	278.6770569684104	O1	我袂爱，我感觉迄是，迄死猪仔肉做的呢，我感觉迄个诚否食的。
278.73720742318454	280.27104401992415	O2	我感觉迄个诚好货。
280.6845783964961	282.72217505196875	O2	逐个人拢有逐个人憖食的吧。
283.12819062169393	285.218418925094	O1	是啊是啊，所以讲。
285.80488585914145	288.5572900006497	O2	伊旁边佫有一家，迄咯啊嘞，一家是用。
288.57766453500113	289.26705645533946	O1	
290.51165894521483	291.7823373023177	O1	叫啥物名，汝噶会记。
293.48259597014527	294.9090308584586	O1	作，作，作。
294.929563545522	297.06805851559193	O1	
297.06805851559193	298.075578633058	O2	应该伊吧。
298.9778354546696	302.63949438904297	O1	我较爱食因兜的的磨磨菇，好货，真正好料。
303.0893652904175	309.902793923651	O2	诚好料，犹迄个烤面，迄个面筋的话吼，我是感觉，啧，哎，无遐憖。
310.8270336410276	312.1843465788261	O2	确实无遐憖。
315.7386112195862	317.5893563466858	O1	啊汝佫憖食啥物。
317.85801289739385	320.9177125026795	O2	我安尼想想的，我感觉。
321.0669661419617	323.61706345038584	O1	
323.64023940235137	327.2235622410329	O1	较爱食肉的，我拢肉，对，我较爱食肉。
327.3057682639587	328.3803944667908	O2	汝憖食啥肉。
328.41024519464725	332.0445713111694	O1	我憖食，软软的肉。
332.0893474029541	334.760987546106	O2	哈哈哈，着是汝憖食啥物？
334.79830095592655	337.97740347263795	O2	像是鸭肉，鸡肉，看汝是憖食啥肉。
338.07441833817137	342.2311321921814	O1	哎，我安尼，较憖食鱼肉。
342.28337096593015	349.61918353891815	O2	鱼肉，哦，着是有一家沙，沙县呐，遐有迄咯，沙县小吃，伊里面有一个烤鱼啊。
349.83615696045746	351.54840383953916	O2	诚好货，我逐日食。
352.2324260228726	353.62874001211657	O2	
353.62874001211657	354.784292660669	O1	哦，安尼哦？
359.28057764574135	362.3990883190782	O2	袂，迄个迄个是小尾的烤鱼。
365.0731556660487	366.26574525846496	O2	 褿小尾啊尔。
366.27163752769775	367.05294959158203	O2	二十多箍。
367.06985889351904	368.001674346284	O2	
368.4314197732737	369.24202345982536	O2	买的肉。
369.3840875851863	376.07295964699904	O1	哦，安尼啊，吼，安尼我来去尝试下，因为我较爱食迄鱼，迄个鱼肉安尼。
376.124979715024	379.91015537791026	O1	食起，粉喽粉喽，安尼，食起，诚到好料。
380.1923938510643	382.1848122581959	O2	
382.19179864041104	383.98522983338006	O2	知影咩，洪濑鸡脚。
384.0009468539669	385.2736703992069	O2	哦，我知影我知影。
385.3249565708063	386.56939788463194	O1	诚较有名。
386.60048586698457	388.7371250503916	O2	嗯，鸡脚，好货。
388.8522545378516	393.33566399891953	O2	然后我佫憖食，鸭头，凡势无人甲我一样，我着憖食鸭头。
393.3867588761254	394.97799933767936	O1	迄个鸭头，汝噶啮会下去。
396.507775754912	397.5456515031136	O1	
398.7444217145689	399.8685090130979	O2	对，迄个髓。
399.9123046221315	400.9473179193207	O2	啊佫有伊。
401.6468764708233	404.7302007738748	O2	卤到迄咯，迄咯，芳啊。
404.9487996609953	407.6130325438725	O2	然后，汝酥的时阵吼，极芳的啊。
408.0582879023808	410.7882141988085	O1	对，真芳，诚啊，够芳。
413.0071917231775	418.9341974790578	O1	迄个鸭头，伊是，伊虽然讲伊好料，但是，伊贵的是诚，贵哦。
419.2115696696039	426.3502539420804	O2	一块五六箍吧，犹当，我是感觉，我，以我家己的，思想内面，我是，犹当接受啦。
426.97799100489533	432.4159457932338	O1	安尼啊，安尼我是感觉，遮咯安尼，袂使经常食，无，太耗钱了。
432.7298143246412	435.20426623503954	O2	确实是，然后吼，犹佫有迄个。
435.5692296436528	439.97798761970176	O2	寒天啊，怎当少了一样物件，火锅。
440.2115642012143	441.25204461159603	O2	寒天，尚好的。
443.7298656863536	445.34356222353773	O1	今，今着是寒天啊。
445.3609411516498	446.9366941124231	O1	
446.9633872605607	450.5400286649712	O2	已经安排落呦，人有看，已经食过好几次喽。
450.6641162238997	452.30645156265973	O1	汝含倒一个去食啊？
452.32834936717654	454.62761884144044	O2	甲，阮宿舍的人去食， 安尼。
454.66411518230177	457.0728736791497	O2	去迄咯，万达的，迄位啊，食。
457.16046489721685	459.5400263213757	O1	万达倒一间呐，啊有，推荐下。
459.6933109529933	465.3248656970692	O2	但是，我是感觉伊迄个无好货，啊好货，我若是要推荐，我推荐汝去迄个。
465.3305796352956	466.6184546513121	O2	
467.29914838849487	468.8027976319818	O1	小龙坎的哦？
470.14586297567877	471.1594176138882	O1	遮好像是一间。
471.1845516003317	472.0406096992133	O1	
472.5516463180458	473.45912356534865	O1	连锁的是哦。
473.87578901170696	474.90731135062	O2	阮迄次是去迄个。
474.92353212707036	476.12049831842694	O2	
476.9821792192682	478.2480506468945	O2	哦，安尼啊，安尼。
478.28454698775585	481.2925717608449	O1	阮上次是伫去，迄个，叫作。
481.3546508392887	484.14252146219525	O1	
484.2261512799807	485.31800303478445	O1	开一间叫做。
485.33466404078507	486.3498125828217	O1	
486.4225773446654	488.6203107196851	O2	哦，迄间，听过。
491.4324615681796	498.3064395842825	O1	虽然讲火锅好料，但是，钱也是，出硬出硬出硬出哩。
498.83928616085797	500.7370958856474	O1	诚啊噶贵，伊。
500.87574944955577	508.2308063163734	O1	比如讲，咱一个素菜吼，安尼，点，平常时，伫迄种烧烤店点，伊是安尼几箍银仔尔。
508.31051629227	511.56413258113804	O1	比如讲，一样，就要十外箍啊。
511.7960161473826	517.8177425082943	O1	去伊遐火锅店，一盘，着三四十箍，啊佫几个尔，汝噶知影。
517.8757133998554	524.3104823631402	O1	迄阵阮若点一个藕节，迄个藕节，才几片尔，噶无六片咧，遐四三四十箍。
526.2498715654178	528.5423574471023	O2	遮，遮要有钱人，恁安尼去食的。
528.5930819772182	530.1148178806977	O1	是啊。
530.6220631818575	534.6075619766848	O1	所以讲，伊只是，咱火锅食，啊是着好食。
534.7090110369168	540.3321875183459	O1	但是，钱诶，也是罔是伤贵，伤贵，上面啊消费毋起。
540.4336365785778	544.2614459857638	O2	嗯，我较，啊汝去点火锅的时阵，拢憖点啥物。
544.4317897478246	545.2597133010413	O1	我对。
547.3394190357967	551.6654968185455	O1	火锅，毋知反映哦，安尼，我食火锅，我较爱点菜咧。
551.8353097112971	558.1059946214972	O2	点菜，哦，若我是较憖食迄个，迄个牛，牛肉吧。
558.1586262694245	558.9364263979531	O1	牛肉。
558.9364263979531	559.6367960970786	O2	嗯。
560.0185041305704	560.7014716044301	O2	着是，迄个。
560.7201262576102	562.5155755446451	O2	
562.7601360596432	564.7149162220778	O1	吼，我，我也爱食。
564.7593544845442	565.7366243496392	O1	
566.191501480304	568.8837551670381	O1	迄个肥牛，迄个小可，涮下，哇。
569.6057536429321	570.1966610032221	O1	
570.4744318844217	574.5571440022138	O2	啊佫有迄个，牛肚啊，啥物之类啊。
574.7075201391491	577.407130325824	O1	犹，迄个，我若爱食，我会去食因。
577.4184083184487	578.2517392111653	O1	
578.264108966604	581.3917394259211	O1	叫做迄种，牛蹄，迄个筋。
581.3917394259211	582.2107285655215	O1	哦，筋。
584.3112318692099	591.2789704294139	O2	犹有迄个，讲，迄个菜咧，菜类的，我，我就较憖食土豆啊，犹佫有迄个，芋仔片，芋片。
592.4045741815238	594.5636587671987	O1	然后，然后。
595.041805848009	597.780866235929	O2	犹有迄个，藕节啊，犹迄个。
597.8173625767904	599.1335048166555	O1	哦，我较爱食乞个。
599.2248075211688	600.0354112077204	O1	
600.0354112077204	601.7075772383968	O1	
602.3271475439392	603.7795445685803	O2	我遮个是，毋遐。
603.7826776950401	605.7372174252299	O2	有的人敢食，有的人毋敢食。
606.5399880426487	608.8684545896017	O1	是啊，有的人毋敢食，有的人敢食。
608.9122501986353	610.7137951061263	O2	然后吼，食火锅吼。
610.7171981052699	612.0732547397814	O2	
612.0897674755108	613.7715807317206	O2	少了讲迄咯配料哩。
613.7954606058815	616.0947300801454	O1	是啊，迄种火锅蘸料啊，对无？
616.535464204943	618.8582112691814	O1	汝是安怎配的，我啊，我啊，经常。
619.2188168578755	623.5326843476848	O1	我，着是我较毋敢食咯，所以我着配醋啦，啊。
623.7078667838193	625.048839515364	O1	
625.1021583427616	628.2351829744753	O1	啊啥物其其它它的，我遮是毋下辣啦。
628.386697682242	636.0438017901106	O2	我爱下辣，下香菜，下蒜蓉，下辣椒，然后吼，犹，犹佫。
636.2607326836404	640.5484070077082	O2	因为我无遐憖食醋，但，然后，我无，袂下醋。
640.5826536077407	643.5552584905608	O1	人讲食醋会减肥，知影哦。
643.7538887707494	646.3634796932251	O2	哦，今知影啊，但是我犹是毋爱食哈哈。
646.3840276532446	648.0434362339258	O2	该莫食的，我是莫食。
648.0587080595558	649.4602191063973	O2	
649.4730709761753	654.8292392212569	O1	安尼看起，汝着是一个江西的，重庆的，四川的呐人。
655.1362122952694	656.7812954231088	O1	毋是咱南方的啦是。
657.1181388273425	659.513568770291	O2	无啊，我犹是南方的啦，只是不可能
662.6264569573731	665.3577985562378	O2	毋会遐迄个，无遐会食辣。
665.733356671602	670.5073327161313	O1	安尼，我犹是，我较钟意食酸。
